ID,Date,Trial#,Lever,NextLever,WSLS,LeverZmax,LeverZmin,LeverAUC,HLZmax,HLZmin,HLAUC,Shock
31,230330,46,2,2,4,2.684447544,-1.007554682,81.03215648,3.810382929,-0.334436673,90.39125742,200
31,230330,47,2,2,4,3.433602715,-0.295799511,155.1519777,1.161548347,-2.180431262,-63.79765228,200
31,230330,48,2,2,4,4.938935495,-1.674259187,79.54020968,4.166050379,-0.621486105,102.9192486,200
31,230330,49,2,2,4,1.81139504,-0.528820633,77.39774569,1.719164392,-1.641755945,-21.77553577,200
31,230330,50,2,3,4,1.991068416,-2.098636118,-31.83912484,0.899633876,-2.353866248,-90.38036491,200
31,230330,51,3,3,1,3.694067663,-0.638751085,196.8038233,4.581999595,0.181004819,185.9243185,200
31,230330,52,3,2,1,3.813901181,0.679575433,193.9318922,4.654265027,1.467487264,282.2447861,200
31,230330,53,2,2,4,4.357647191,0.699336162,246.00712,4.742824092,-1.235164683,115.9564976,200
31,230330,54,2,2,4,1.763058635,-5.321163182,-142.3942627,1.262419524,-3.965051246,-151.2079339,200
31,230330,55,2,2,4,2.017448991,-3.707225197,-109.022746,3.759569765,-0.841268672,142.7076944,200
31,230330,56,2,2,4,0.379069097,-4.596012734,-222.90349,2.702766646,-0.094472836,121.6887374,200
31,230330,57,2,2,4,1.959189948,-0.57863565,63.08370119,0.646413218,-1.321547394,3.334002113,200
31,230330,58,2,3,4,2.578571626,-2.438204827,32.06737296,3.820493206,1.03664822,217.1541993,200
31,230330,59,3,3,1,1.513936357,-1.464806729,10.74042236,0.4562827,-2.156481768,-68.08191989,200
31,230330,60,3,9,0,0.744402765,-1.136315489,-4.841459934,-0.203008314,-2.12807021,-122.4411103,200
31,230331,1,3,3,1,3.796785845,1.369897613,270.4406049,3.985619357,1.865977448,326.1099165,200
31,230331,2,3,3,1,-0.16406092,-3.560702197,-215.6748673,2.220395617,-2.123096519,-35.34066712,200
31,230331,3,3,3,1,4.166665849,-1.129235976,164.5842454,1.671030824,-2.062314457,-7.290865731,200
31,230331,4,3,3,1,4.605558243,-0.409004672,232.0004736,2.706360616,-1.248881412,34.40822188,200
31,230331,5,3,3,1,1.330101051,-0.661563596,36.9134165,2.219697657,0.791666777,136.2181789,200
31,230331,6,3,0,3,4.34367337,0.802844044,249.2093273,3.007978148,0.423406342,164.4148085,200
31,230331,8,3,3,1,2.767270036,0.362636009,157.1141605,1.999055689,-0.608408083,69.0778851,200
31,230331,9,3,3,1,-0.406187194,-2.981447444,-157.3771103,2.154250691,-3.81251732,-80.07627883,200
31,230331,10,3,3,1,2.331940651,-2.538781986,-28.74854581,2.993542764,-1.393273065,99.08268561,200
31,230331,11,3,3,1,2.230483703,-3.05318586,-47.27325185,4.612756519,-1.770689086,60.35726808,200
31,230331,12,3,3,1,0.124898373,-4.950570754,-145.0675876,3.382961905,-1.854292884,18.51820567,200
31,230331,13,3,3,1,1.489819323,-3.374261876,-95.59693746,2.596929407,-0.904943372,113.6655787,200
31,230331,14,3,3,1,1.346343592,-2.048474044,-35.1662792,4.767629436,0.430901155,254.6954178,200
31,230331,15,3,3,1,2.311701982,-2.710440632,-0.491399072,0.182209959,-1.998021751,-88.67875398,200
31,230331,16,3,3,1,1.124258498,-0.500782114,37.81793679,-0.098950726,-1.86532781,-90.08971749,200
31,230331,17,3,3,1,2.620606746,-1.580701434,63.26296389,1.857898888,-2.560434831,-29.91376768,200
31,230331,18,3,3,1,3.629300258,-1.969394176,83.68896548,4.066729946,-1.52593763,179.2064896,200
31,230331,19,3,3,1,-0.295293794,-4.318910745,-273.7643675,0.70397192,-1.450306495,-23.71534681,200
31,230331,20,3,9,0,3.40177352,-0.364172136,163.7048632,1.235462491,-1.678032943,15.09319092,200
31,230331,21,3,3,1,0.974871292,-1.916922943,-21.70624904,0.777566029,-2.362386514,-62.89460674,200
31,230331,22,3,3,1,1.223984643,-2.275918716,-22.82644601,1.931147848,-1.624248468,74.03148757,200
31,230331,23,3,3,1,2.002266655,-2.015479522,65.99865242,0.070887803,-1.858264556,-85.17449231,200
31,230331,24,3,3,1,6.323399756,1.294505039,370.5397062,7.012701571,1.595343761,478.5526982,200
31,230331,25,3,2,1,0.331077587,-1.195731154,-33.17495597,2.884835318,-0.458889485,156.6807732,200
31,230331,26,2,3,4,-1.192395994,-4.72261228,-261.0029793,0.303755496,-2.311807168,-91.47835211,200
31,230331,27,3,0,3,2.370032285,-1.46185476,12.02796898,1.503411731,-2.081302304,-49.35141428,200
31,230331,29,3,3,1,5.333802773,1.061553934,345.7449657,0.263337694,-1.45233263,-54.80142946,200
31,230331,30,3,3,1,7.781999324,4.55195701,581.6528598,2.533190137,-1.221661981,92.06665623,200
31,230331,31,3,2,1,8.149198678,3.790913661,623.802639,0.740288242,-1.803249007,-73.46149519,200
31,230331,32,2,3,4,-1.644225485,-4.933760048,-313.9100626,0.535173821,-2.907954162,-113.8108148,200
31,230331,33,3,3,1,0.133725261,-2.865291975,-154.1460766,2.094746268,-0.434321053,50.96623573,200
31,230331,34,3,2,1,0.065821304,-4.017009299,-208.2849573,0.939164527,-1.991443326,-75.75349459,200
31,230331,35,2,3,4,2.062516695,-4.424599962,-31.0520586,4.536673408,-2.069230809,199.6232603,200
31,230331,36,3,3,1,3.091349523,-1.256745098,49.42898405,3.642172428,-0.930285058,84.37861734,200
31,230331,37,3,2,1,1.480146351,-2.005023744,-33.17440795,2.751061394,-1.572696847,89.38511969,200
31,230331,38,2,2,4,2.139090488,-1.892659252,-71.81055584,4.922649926,0.872322376,250.6598535,200
31,230331,39,2,3,4,3.462385792,-0.729369212,109.9785125,5.226974383,2.341662104,394.3948109,200
31,230331,40,3,9,0,2.231359075,-0.192816461,98.42039509,2.359750358,-0.866140329,76.35208863,200
31,230331,41,2,3,4,3.545454266,-1.105199271,134.4503137,0.891464416,-2.149361225,-46.83484284,200
31,230331,42,3,2,1,4.71868533,0.286312915,248.7118203,3.541507015,-0.17573828,183.5496616,200
31,230331,43,2,2,4,-0.405974546,-4.389073335,-209.5382959,2.876539014,-0.678326208,132.5684383,200
31,230331,44,2,0,2,0.033216936,-2.957262625,-136.6398919,1.308552402,-0.473877351,41.9518972,200
31,230331,46,2,3,4,4.070727099,-6.289390573,5.305051613,3.62442486,-3.171790255,21.14064169,200
31,230331,47,3,2,1,0.297678473,-1.491065299,-71.37180968,-0.47945969,-2.359644153,-138.0235892,200
31,230331,48,2,3,4,1.22367109,-2.822898433,-103.8038395,1.92240793,-0.20722728,71.47292153,200
31,230331,49,3,2,1,3.901361719,0.056107939,254.826173,3.915803698,0.277251723,240.0821728,200
31,230331,50,2,0,2,-0.217762088,-1.954314861,-126.7448383,1.267099411,-1.084691028,13.11247953,200
31,230331,52,2,2,4,4.762419246,-0.558989581,225.5355225,0.154717531,-3.913899602,-211.4502439,200
31,230331,53,2,2,4,2.34502042,-0.503083493,132.5660836,0.641163762,-1.556157427,-23.55003847,200
31,230331,54,2,2,4,0.710970011,-3.417018059,-65.89146754,1.081354708,-0.871421954,23.77432016,200
31,230331,55,2,2,4,2.568158285,-2.177590857,-3.500198621,2.698433743,-1.219303128,94.08724013,200
31,230331,56,2,2,4,5.284781616,-0.053545313,241.8378706,3.511805094,-1.793577176,201.289277,200
31,230331,57,2,2,4,2.269725706,-2.494597755,-9.410427014,2.919196032,0.632893744,150.7607336,200
31,230331,58,2,2,4,4.770552721,-2.203194328,158.0186511,6.553865513,-1.102840269,294.6369675,200
31,230331,59,2,2,4,4.27564239,-3.333869024,-38.48951141,2.383110513,-0.448358802,93.61646075,200
31,230331,60,2,9,0,2.709109298,-1.575313463,35.39696174,3.284459966,0.116628821,182.1749956,200
32,230327,1,3,3,1,1.366892429,-0.441751994,44.74406161,6.62074597,0.833722158,283.2211886,200
32,230327,2,3,3,1,2.375908864,-1.958870074,-23.99279956,2.519961005,-1.575869592,86.92212474,200
32,230327,3,3,3,1,3.736587716,1.855828706,296.0591881,5.519230037,-2.360809532,183.5774784,200
32,230327,4,3,3,1,2.215697955,-0.699993086,43.136703,3.129140649,-0.446641743,109.9517603,200
32,230327,5,3,3,1,0.764931811,-1.015197705,-16.34677895,4.59220444,-0.914032321,174.6243801,200
32,230327,6,3,3,1,0.415550315,-1.133238761,-46.4001933,2.491048879,-0.583152971,101.5550253,200
32,230327,7,3,3,1,1.093306046,0.061180822,51.4075759,3.501204096,0.004353162,195.1899987,200
32,230327,8,3,3,1,1.064532585,-0.962003402,-13.31508141,2.719215411,-0.682941337,98.12053818,200
32,230327,9,3,3,1,0.687971197,-1.46415229,-42.61975014,1.680677592,-1.744642205,-6.411574643,200
32,230327,10,3,3,1,1.590605108,-0.254514642,44.64227832,4.001753557,0.700833256,195.5328391,200
32,230327,11,3,3,1,1.360341498,-0.615778023,22.28741929,0.815557518,-1.881585311,-49.98419231,200
32,230327,12,3,3,1,2.619785667,-1.644048413,97.99356821,6.411589513,-2.036611694,228.4246492,200
32,230327,13,3,3,1,0.503386006,-0.567153785,2.027521668,0.768020199,-0.894672219,-20.04802225,200
32,230327,14,3,3,1,1.244024658,-0.083608975,44.02215583,3.792056387,-1.616211858,79.59534639,200
32,230327,15,3,3,1,6.722679073,-0.650999577,285.3029353,6.640942552,-3.629783281,164.8414773,200
32,230327,16,3,3,1,2.714280097,0.094596997,116.6081233,6.573784059,0.143645017,371.4684243,200
32,230327,17,3,3,1,1.802495631,-0.170313393,79.54344719,3.995694778,0.09273282,208.9236088,200
32,230327,18,3,3,1,2.229298188,0.009512551,124.2047059,4.479498877,-1.28485151,124.40154,200
32,230327,19,3,3,1,3.385304172,-0.795944638,142.8500527,4.338764216,-1.483901695,194.6110501,200
32,230327,20,3,9,0,0.825535055,-0.980737949,3.149475306,2.441124356,-1.107821744,63.60096854,200
32,230327,22,2,0,2,1.054713075,-1.449563749,-25.5421531,4.265388473,-0.476495624,236.1325651,200
32,230327,24,3,3,1,2.030042131,0.11793431,84.53065568,5.448654054,-0.302735564,232.2618021,200
32,230327,25,3,3,1,2.013420938,0.284154566,128.4248138,4.633668979,1.358769237,253.5017658,200
32,230327,26,3,3,1,0.204790251,-1.488250464,-87.11593859,2.950831224,-1.395712943,109.4989741,200
32,230327,27,3,3,1,1.152458687,-0.730175719,19.72431929,1.68323056,-0.477611796,73.48428148,200
32,230327,28,3,0,3,3.393859968,0.904734576,228.6225981,4.308601472,-1.194529989,141.4980831,200
32,230327,30,3,2,1,1.660802906,-0.646668416,41.16757494,2.792214974,0.2354505,146.2767144,200
32,230327,31,2,3,4,0.95815319,-1.004677632,5.937351812,4.219826922,-0.116669603,194.1690095,200
32,230327,32,3,3,1,4.68321783,0.895822904,293.07749,7.894128797,-0.23138189,360.5416765,200
32,230327,33,3,3,1,0.625959928,-0.969053931,-24.1512886,3.630419232,-1.698656591,105.91098,200
32,230327,34,3,3,1,1.44153366,-1.674937099,-0.038050677,0.235612458,-2.465059662,-117.925908,200
32,230327,35,3,2,1,0.407149463,-0.51401148,-3.219513795,1.41735563,-0.643549689,28.59219445,200
32,230327,36,2,3,4,0.270095692,-2.226426004,-74.21639051,0.993340525,-1.028728245,6.098843804,200
32,230327,37,3,2,1,2.736822944,0.320017866,149.813113,6.154033601,1.000468747,306.2038781,200
32,230327,38,2,3,4,0.025354609,-1.953717545,-101.4381568,2.434635254,-0.694403645,35.24553304,200
32,230327,39,3,3,1,6.274736736,0.417435802,372.4633669,6.709367893,-1.405405931,385.195601,200
32,230327,40,3,9,0,0.830189931,-0.834722834,5.382854011,0.082717501,-1.470528642,-74.45318482,200
32,230327,43,2,2,4,-0.378647488,-1.982994891,-107.5166812,2.35412516,-1.870441029,-1.464251835,200
32,230327,44,2,0,2,-0.757126913,-2.345785767,-143.7603461,3.634588658,-0.528196001,148.7383936,200
32,230328,1,3,3,1,3.020911194,0.320451131,154.1931422,3.637820948,0.084305562,166.373288,200
32,230328,2,3,3,1,0.522845287,-0.954922669,-11.81681137,2.137288537,-0.863559649,63.82216171,200
32,230328,3,3,3,1,2.090865645,1.040149763,154.5401171,4.286940925,1.305344677,269.4387639,200
32,230328,4,3,3,1,1.056288363,-1.074791524,-24.44302584,4.586954631,-1.992230722,114.6010194,200
32,230328,5,3,3,1,0.557045678,-0.851663024,-0.303189313,2.608531347,-0.221178332,86.14351432,200
32,230328,6,3,3,1,5.586938449,0.725975793,246.8257994,5.733977419,0.670075359,263.157209,200
32,230328,7,3,3,1,2.419380639,-0.117542373,54.98620396,2.340226174,-0.692871853,94.65066288,200
32,230328,8,3,3,1,3.398910446,-0.20589353,140.1296032,4.651939911,1.0780771,275.0728565,200
32,230328,9,3,0,3,1.980621059,-0.144628522,82.24246237,1.037018509,-1.194148782,1.693175372,200
32,230328,11,3,3,1,2.277811722,0.795681134,131.6771503,3.304703515,0.344498933,155.9811685,200
32,230328,12,3,0,3,0.925187185,-1.224963661,-0.77862206,3.539562187,-1.304951849,78.8811325,200
32,230328,14,3,3,1,1.158325006,-0.795923681,32.65165375,1.467609411,-0.484887911,29.64218184,200
32,230328,15,3,3,1,3.73617522,1.565404198,276.7101941,2.19409871,-1.748036027,62.23711672,200
32,230328,16,3,3,1,3.357642081,-0.710854011,134.3717325,3.973538228,-1.453533181,160.8223351,200
32,230328,17,3,3,1,3.624933324,-1.060668653,90.36560647,6.714875619,-0.407933815,332.1764266,200
32,230328,18,3,3,1,2.567668048,0.608008757,156.3725928,4.385732607,1.87558952,300.4205999,200
32,230328,19,3,3,1,-0.808230468,-2.253055655,-140.692941,1.535174812,-1.868813589,-9.934861376,200
32,230328,20,3,9,0,1.99871582,-0.050023875,95.96689719,11.96859558,-2.634929922,512.7233953,200
32,230328,21,3,3,1,3.250025942,0.400536818,160.2645121,5.134070838,-1.558641518,165.7492972,200
32,230328,22,3,3,1,6.301748598,2.241821574,399.6861532,7.714337304,1.510973036,409.6471828,200
32,230328,23,3,3,1,1.199866946,-1.708451111,5.170066066,2.557761711,-1.135391356,46.8681971,200
32,230328,24,3,3,1,3.97852886,0.084433711,121.6015295,5.185873764,0.064458131,327.9418317,200
32,230328,25,3,3,1,0.621250866,-1.887710526,-55.13490886,3.267941905,-1.482443922,110.4211254,200
32,230328,26,3,3,1,2.397970469,-0.684006774,84.60719644,2.705852199,-0.563027039,155.3939203,200
32,230328,27,3,2,1,2.788944356,-0.804168243,58.02279284,6.797990389,-3.038267174,220.4850401,200
32,230328,28,2,0,2,0.256274373,-2.262934225,-137.8145917,2.440810527,-0.590413949,94.98394388,200
32,230328,32,3,0,3,4.526409112,1.265342643,287.8221624,4.460715507,-0.408074744,250.5398826,200
32,230328,38,3,3,1,0.976747522,-0.856334379,11.04463362,1.291417518,-1.830887115,-69.67197373,200
32,230328,39,3,2,1,2.219391367,-1.323856343,26.15772269,2.143384721,-1.303368165,70.32174984,200
32,230328,40,2,9,0,3.209229956,-2.565465643,-50.47422597,7.620249364,1.520259149,496.4647787,200
32,230328,45,2,0,2,7.597643188,0.599293658,455.0865106,6.263869917,2.042546463,391.7003659,200
32,230328,47,2,0,2,1.519638555,-1.071249979,-4.096381012,3.033709972,-0.344763925,125.5042458,200
32,230328,49,3,2,1,4.514269821,-0.207915653,209.5677819,4.732081568,0.190065172,225.8834746,200
32,230328,50,2,1,2,2.068165662,-0.626789416,64.54196847,1.293435056,-0.687199668,25.27229236,200
32,230328,51,1,0,0,1.893446769,-0.136467839,90.68379705,1.942994374,-0.780955734,77.66225499,200
32,230328,53,2,2,4,5.360831703,-1.693413326,162.0574767,3.097575874,-1.227834808,113.5347372,200
32,230328,54,2,2,4,3.388827461,0.052677034,179.7135242,4.272910897,0.885170146,262.0054449,200
32,230328,55,2,2,4,7.266902506,1.416855076,395.3602584,5.857990811,-1.154556738,293.4941777,200
32,230328,56,2,2,4,-0.381279472,-2.280674692,-120.1133052,2.684758676,0.612380805,155.6325979,200
32,230328,57,2,2,4,1.478653134,-0.946336614,21.66343607,2.337975219,-0.664138388,104.3203247,200
32,230328,58,2,0,2,0.100337971,-2.182309254,-115.3755145,2.797809275,-1.027766585,83.50883358,200
32,230329,1,3,3,1,2.361082415,0.833304633,138.1206044,2.686705512,-1.680380928,24.12227578,200
32,230329,2,3,3,1,1.174309919,-0.129870796,36.08800021,2.017858084,-1.429487081,28.18020548,200
32,230329,3,3,3,1,0.92850383,-1.179111411,15.27534892,3.878828824,-0.808701526,108.8739899,200
32,230329,4,3,3,1,0.914108554,-1.719979808,-0.592365227,2.772903566,-1.410026713,101.1439185,200
32,230329,5,3,3,1,1.89763453,0.488001109,111.7628138,3.944591853,-0.823634006,122.2194887,200
32,230329,6,3,3,1,3.471138721,0.539491747,228.195753,2.328469698,-1.766791572,37.47293254,200
32,230329,7,3,3,1,0.793962379,-1.330306986,-49.71097504,2.861246935,-0.637872078,92.63733565,200
32,230329,8,3,3,1,1.609082972,-0.634171219,48.47728783,3.641289616,-0.324797401,207.5480659,200
32,230329,9,3,3,1,0.767115684,-0.789255846,-0.834151123,1.88193289,-0.128645753,76.17038657,200
32,230329,10,3,3,1,0.042779125,-1.881806824,-65.35472307,-0.112391877,-1.499771356,-84.8312567,200
32,230329,11,3,3,1,3.06665894,-1.486725203,17.95065334,4.200508359,-1.304163686,173.226864,200
32,230329,12,3,3,1,1.127193188,-1.009643228,19.84055769,3.138843114,-0.21274378,152.6079538,200
32,230329,13,3,3,1,0.060714756,-1.170315613,-49.39421952,3.775507688,0.965660798,226.1023774,200
32,230329,14,3,3,1,4.736585637,0.23050909,197.1708627,3.505887456,-2.255809359,50.161906,200
32,230329,15,3,3,1,0.963994371,-0.860557361,22.37489439,2.932969252,1.027682882,171.8305807,200
32,230329,16,3,3,1,0.851365315,-2.639662925,-87.40885654,3.720147752,-1.948416239,53.55242255,200
32,230329,17,3,3,1,3.228229693,-0.321379461,106.4957463,5.018160884,-1.342620058,187.8965125,200
32,230329,18,3,3,1,3.338034357,-0.80502692,119.1824634,7.650351097,2.024569209,442.4568158,200
32,230329,19,3,3,1,0.665491165,-1.405436235,-29.44446638,3.358650251,-0.410164602,111.1430428,200
32,230329,20,3,9,0,1.771850509,-0.589621174,47.47007067,2.845643927,-1.544466679,64.98636044,200
32,230329,21,3,3,1,3.361614955,-0.95189594,72.43726445,2.311940968,-2.177199568,29.31665048,200
32,230329,22,3,3,1,1.839804827,-1.759802097,23.79125929,4.962856836,0.676896218,244.4260485,200
32,230329,23,3,3,1,3.108063643,-0.188474525,100.5162239,4.251213178,-2.811499302,122.0898533,200
32,230329,24,3,3,1,1.950511895,-0.62078375,62.41727671,6.08535809,1.126980697,298.6990057,200
32,230329,25,3,2,1,3.466983221,-0.751283913,108.2164156,6.256359508,0.209696665,288.3081013,200
32,230329,26,2,3,4,1.833292716,-2.363234314,-75.8153122,5.891100087,0.039399148,347.6422814,200
32,230329,27,3,3,1,2.935225692,-0.223933389,123.14412,4.13818554,-2.428266022,63.26696085,200
32,230329,28,3,3,1,0.11196342,-1.968860551,-97.84481454,1.725254268,-0.995085509,55.82544121,200
32,230329,29,3,3,1,1.397679682,-0.503915009,44.2303361,0.991131539,-1.962182776,-41.32183487,200
32,230329,30,3,2,1,3.266283318,-1.641587107,119.6484861,7.610212549,-0.75495537,293.6368266,200
32,230329,31,2,2,4,0.270046749,-2.195967197,-86.99592803,1.387657478,-1.910546084,-42.60557033,200
32,230329,32,2,3,4,1.445279977,-2.000499154,-24.94906203,2.87005178,-1.185267896,92.37930331,200
32,230329,33,3,2,1,0.702666457,-1.01343323,8.436234295,3.765927887,-2.002332986,51.92885537,200
32,230329,34,2,3,4,1.856200607,-3.204827479,-139.9128316,6.815256879,1.355433879,338.2434184,200
32,230329,35,3,3,1,4.185390969,-2.482448389,91.08698298,6.496539526,0.415813189,325.1454744,200
32,230329,36,3,3,1,4.904599847,-0.794069522,216.2116915,5.212499964,-0.060481819,304.0025904,200
32,230329,37,3,3,1,3.061438652,-2.485698102,73.25283468,4.255749899,-1.856228923,98.54273279,200
32,230329,38,3,3,1,2.357348444,-0.35643375,123.3035694,6.971581276,-0.550742572,306.7329642,200
32,230329,39,3,3,1,1.560431151,-1.011377768,16.72653164,2.459380385,-1.057515407,63.85268103,200
32,230329,40,3,9,0,6.840541364,-1.466768416,241.2820824,6.267762655,2.059731941,372.0251021,200
32,230329,42,3,2,1,0.62954449,-1.471385018,-51.24475112,3.576759563,1.03360455,278.3481917,200
32,230329,43,2,3,4,0.496595845,-4.599901822,-247.6707046,2.648480847,-0.910784434,51.69811333,200
32,230329,44,3,2,1,2.473838861,-0.147582296,153.1726704,2.117006557,-1.445467177,12.33699714,200
32,230329,45,2,2,4,4.239510546,-1.279855395,131.1331057,7.280437481,-1.926933089,314.5402438,200
32,230329,46,2,2,4,2.347923055,-1.387136196,20.24236589,3.346109575,-0.21229083,116.1466797,200
32,230329,47,2,3,4,0.600508957,-2.118020895,-55.89623329,1.491800411,-2.610166014,-60.08667171,200
32,230329,48,3,2,1,-0.311765626,-2.191642703,-131.3756967,1.887563244,-1.492940002,12.09185612,200
32,230329,49,2,2,4,0.259292091,-4.219517797,-190.495395,3.805210415,0.390129727,207.0341224,200
32,230329,50,2,0,2,1.43415084,-2.107499011,-28.71136055,3.361057201,-1.320138759,135.1732536,200
32,230329,53,2,2,4,3.141098385,-3.335157996,15.85808068,2.348757818,-0.156027825,116.8883615,200
32,230329,54,2,0,2,0.887322361,-2.913419217,-115.3933836,0.045478404,-2.374120449,-121.5445454,200
32,230329,56,3,0,3,1.734385919,-1.851769018,-14.0426702,0.295227566,-1.392759952,-61.96050864,200
32,230329,60,2,9,0,0.705742937,-1.740628847,-60.03326853,2.489769154,-0.424420837,56.21827866,200
32,230330,1,3,3,1,1.928915823,-0.201083902,99.99718206,3.870656324,0.023789552,182.6020005,200
32,230330,2,3,3,1,0.507963951,-0.873163186,-36.1954067,5.184459676,-0.834951978,223.0250091,200
32,230330,3,3,3,1,3.081855266,-1.466918241,79.37267886,5.357583182,-0.664754246,188.3737002,200
32,230330,4,3,3,1,2.626197514,-1.065248333,88.97108659,7.10715668,-1.425009344,223.5509364,200
32,230330,5,3,3,1,2.153283048,-0.054080495,90.78089961,2.531363553,0.326154862,140.965069,200
32,230330,6,3,3,1,2.624394531,-0.971395565,36.74242721,4.344322513,-1.563183428,131.21144,200
32,230330,7,3,3,1,4.08537604,1.306281476,246.8134036,6.149548082,2.613115154,442.9036121,200
32,230330,8,3,3,1,1.450679079,-0.520044524,25.19700166,2.103717592,-1.32699226,39.31001005,200
32,230330,9,3,3,1,2.691920068,0.189729778,147.0997576,8.275484996,-1.17335956,296.0018495,200
32,230330,10,3,3,1,3.868110331,-0.24704344,95.72767676,6.041904005,-1.011577696,217.011721,200
32,230330,11,3,3,1,1.689601312,-0.396823653,40.53770291,2.948546848,-1.904551572,112.1368274,200
32,230330,12,3,3,1,-0.011291591,-2.464778371,-192.1656228,6.524543682,-0.366634372,208.3936044,200
32,230330,13,3,3,1,2.493100276,0.495116073,114.8359861,6.098614931,-0.956431745,136.1487989,200
32,230330,14,3,3,1,5.254522757,2.585697828,437.8453668,6.626475885,1.140631743,316.4607309,200
32,230330,15,3,3,1,1.99450159,0.273668082,92.11129068,2.619102711,0.489142614,170.3258962,200
32,230330,16,3,3,1,2.304683172,0.037075672,116.3376993,4.76491379,0.014139658,191.8607433,200
32,230330,17,3,3,1,1.426235707,-1.004014311,11.96944424,3.671780273,-0.832638607,161.4944571,200
32,230330,18,3,3,1,2.080283164,-1.325493229,60.22430856,6.972499876,-0.570518349,350.3874779,200
32,230330,19,3,3,1,2.802898828,0.198780447,139.3015673,5.299381012,1.660084427,330.3114594,200
32,230330,20,3,9,0,1.191950207,-0.664896762,46.90670785,4.079895306,-0.911797017,189.6966107,200
32,230330,21,3,3,1,1.993986587,0.129908379,90.99221741,1.828197121,-0.286302609,68.90483419,200
32,230330,22,3,3,1,5.613523488,0.901996774,239.2828026,4.422902817,-0.07241353,207.1654077,200
32,230330,23,3,3,1,0.500406338,-1.617187696,-68.41028,3.441290088,0.041560002,171.7535101,200
32,230330,24,3,3,1,0.505423528,-2.102466515,-77.29836558,0.276144133,-2.539398142,-122.8944274,200
32,230330,25,3,3,1,2.853509606,0.376547403,182.9970361,7.171124977,-1.522281658,342.2439806,200
32,230330,26,3,2,1,2.626992479,-1.99666483,47.76987289,9.716574857,2.472554617,501.8852704,200
32,230330,27,2,3,4,0.976424276,-1.850290602,-76.47196479,3.224396584,-1.163448256,63.84183436,200
32,230330,28,3,2,1,4.344731604,2.152782303,301.7674715,2.798690033,0.877986882,184.0926578,200
32,230330,29,2,3,4,1.858619686,-2.195318746,-10.3162319,5.400624701,-1.109512907,188.4907541,200
32,230330,30,3,0,3,2.332096413,-0.303558977,137.909451,5.693208012,0.695597151,266.0365415,200
32,230330,32,3,3,1,3.752468098,-1.905696807,54.09323261,7.533665886,-0.710759386,264.957674,200
32,230330,33,3,3,1,3.010717292,-1.163680685,63.7213093,2.249295236,-1.587513851,58.23017015,200
32,230330,34,3,3,1,3.450030691,-0.802019453,111.0773464,6.518803469,-0.622962967,252.5436968,200
32,230330,35,3,2,1,1.045796691,-1.417136965,-23.50305261,2.485517078,-1.04831041,43.30159148,200
32,230330,36,2,3,4,0.130202666,-5.013213964,-223.7627347,5.714333137,-1.775025619,189.9266414,200
32,230330,37,3,3,1,3.154418588,-1.63723604,67.30587862,5.170784606,-0.442163556,192.5623355,200
32,230330,38,3,3,1,3.905211637,-0.751145835,107.4485389,2.34769902,-0.677501533,97.22988589,200
32,230330,39,3,3,1,4.783790362,-0.305359629,270.3396727,12.26866015,2.217071815,563.8117895,200
32,230330,40,3,9,0,2.529689996,0.358748011,178.9601841,7.293092322,0.816154217,359.421612,200
32,230330,41,3,3,1,1.102767791,-2.747949265,-55.18266134,1.553674995,-2.321225004,-37.30026517,200
32,230330,42,3,0,3,2.294326473,-0.130298841,116.8772496,1.239822227,-1.991491447,-41.94379724,200
32,230330,44,2,2,4,0.793308804,-3.578335606,-104.591523,2.767892181,0.148724037,152.9029873,200
32,230330,45,2,2,4,1.423833651,-2.849918134,-72.56690063,5.59007596,0.090679538,204.4480621,200
32,230330,46,2,0,2,3.849032725,0.671600814,186.4611668,1.823943877,-0.881440828,8.488762753,200
32,230330,48,2,3,4,5.473846308,0.26117473,239.0897569,5.818784709,1.033558381,274.6641302,200
32,230330,49,3,2,1,4.780392231,-0.118443631,256.2918847,2.474550964,-0.247456465,80.72586036,200
32,230330,50,2,3,4,1.088046678,-1.785874859,3.751171309,3.401326507,0.015695084,100.9174234,200
32,230330,51,3,2,1,1.728655279,-0.713733818,61.41364687,2.129934616,-0.016503701,107.3191712,200
32,230330,52,2,0,2,0.483826863,-2.831466418,-117.8023978,2.226876257,-1.081784489,14.85939307,200
32,230330,54,2,2,4,0.686629306,-1.620352842,-34.19447302,1.662397349,-1.275286951,15.37440405,200
32,230330,55,2,0,2,2.040113691,-1.931453302,-19.88993937,1.275540569,-0.635479242,2.083663023,200
32,230331,1,3,3,1,1.733530336,0.217415423,105.1759922,3.45728996,-0.575880157,156.8092962,200
32,230331,2,3,3,1,2.791204698,1.006824745,210.5324967,3.469349481,-1.911361718,153.314529,200
32,230331,3,3,3,1,2.893371886,1.610574978,230.4151271,5.428815489,0.641810969,283.7580356,200
32,230331,4,3,3,1,1.801899207,0.223205158,82.29934862,4.009193255,-0.972437057,202.1897564,200
32,230331,5,3,3,1,2.180487329,-0.943079602,75.60080631,7.27248122,1.510320773,345.3339733,200
32,230331,6,3,3,1,2.47057197,0.071038375,117.5291198,3.338844614,0.520989696,154.9507619,200
32,230331,7,3,3,1,3.145473406,-2.241761984,19.91325273,4.334776759,0.712351476,233.7555298,200
